data,tempo,valor
23/06/2025,13:10,"R$ 21,06"
23/06/2025,22:46,"R$ 21,02"
17/07/2025,14:24,"R$ 20,05"
22/07/2025,10:22,"R$ 19,50"
07/08/2025,20:35,"R$ 18,50"
